SpotID,Paths,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
,,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD
10,"'20,6'",0.094494567,0.006495509,-0.003336226,0.059860966,0.438509872,-0.002673868,0.122103183,0.267937922,0.1328445,0.038631727,0.37228583,0.346941496,-0.093111251,-0.048703689,0.673493853,0.155695586,0.323484776,-0.210144748,-0.056364264,-0.117841579,-0.040610242,0.222044184,0.006795433,-0.306259747,-0.293946068,-0.071648852,0.138268833,0.234177115,0.232316106,0.180911111,0.13145309,0.213791075,0.260666797,0.294275905,0.008985187,-0.233858624,0.476400857,0.360709542,0.380860982,0.408395465,0.162392676,0.156732155,0.368577585,0.202653888,0.239873196,0.523509075,0.469801655,0.409010936,0.418952446,0.341428215,0.609124153,-0.085064065,-0.090561503,0.378702531,0.394118551,0.263650557,0.660568486,0.595369337,0.018183767,0.034515684,0.413475379,0.438638206,0.291672322,0.483699749,0.551922288,0.014583136,0.180897568,-0.161672925,-0.000834277,0.038902977,-0.069512778,-0.095833845,0.240675686,0.198496403,0.33179803,0.562824487,0.557230146,0.330765483,0.390891399,0.059680218,-0.257965917,0.059419759,0.488403784,0.54678839,0.097754402,0.111595395,-0.132871645,-0.228062495,0.01973597,-0.037487521,0.645318143,0.310775145,0.480052479,0.471688729,0.355115649,0.214065018,0.639317793,0.267658954,0.193422595,0.070396179,0.168614751,0.314573288,0.392636751,0.399471576,0.466666848,0.491402587,0.462068276,0.052254986,0.05144727,0.434975938,0.434610452,0.334341668,0.437159968,0.053180207,0.240473642,0.268828787,-0.188742819,0.054484671,0.111345665,0.526383729,0.408916074,0.078654158,0.097526771,0.590322544,0.307411194,0.524588793,0.534358773,0.233690627,0.443800853,0.499857309,0.464026171,0.376933158,0.17415769,-0.081505428,0.367683094,0.254361344,0.210029768,0.327105076,0.401009681
11,"'21,3'",0.887271883,0.901163666,0.833902325,0.813788436,0.784046687,0.703287227,0.775809531,0.764476974,0.886090585,0.86898565,0.820888647,0.810760515,0.845685863,0.74347227,0.734804881,0.842881046,0.816757468,0.676802106,0.763726104,0.712462012,0.718613856,0.750207775,0.736083261,0.784737395,0.809500961,0.743425615,0.763924753,0.778384408,0.705652921,0.724589863,0.681028841,0.731175119,0.829699805,0.826853269,0.727655405,0.822333343,0.658372783,0.780345426,0.744820245,0.832787291,0.645298173,0.703044437,0.582223323,0.844481636,0.80978181,0.82244575,0.827878061,0.487165601,0.517272751,0.784177795,0.796302207,0.648052191,0.621569286,0.294771859,0.249697854,0.823867208,0.73494844,0.740556403,0.758218985,0.762206919,0.704730906,0.700581709,0.711821237,0.509122955,0.465642071,0.816492571,0.825466362,0.869597007,0.869674533,0.839519087,0.465205981,0.36355543,0.331144037,0.367788702,0.739489023,0.775615308,0.735271484,0.627985222,0.643061534,0.804339766,0.683420218,0.666763695,0.807107421,0.651340343,0.848787652,0.882427868,0.795154301,0.786435644,0.791445353,0.801316364,0.770403596,0.656709463,0.731185054,0.652680385,0.680178955,0.538922335,0.711688134,0.599431585,0.542475427,0.793007216,0.774392299,0.657593193,0.661027211,0.904317394,0.904782985,0.659478053,0.675893672,0.871266829,0.871256014,0.643221444,0.642361947,0.467162802,0.826510505,0.789871557,0.790060986,0.738405511,0.811399659,0.805688376,0.796562136,0.782827667,0.8126766,0.572541284,0.574193289,0.708833726,0.718955911,0.385121452,0.394444765,0.687290219,0.715612253,0.469674005,0.84322552,0.826869484,0.778200347,0.698983849,0.515268937,0.582069456,0.886475974,0.883335351,0.791009431
12,"'21,7'",0.517204543,0.599729847,0.706472519,0.690145983,0.738653969,0.609539812,0.566544678,0.587382086,0.704603048,0.662229591,0.702979288,0.708428712,0.649741192,0.36117864,0.588046038,0.804391002,0.772289889,0.641708655,0.617755971,0.610010867,0.577414268,0.687361813,0.675554293,0.698544772,0.728455765,0.741318728,0.754994361,0.746711511,0.631875229,0.658213652,0.480807733,0.514611348,0.702402232,0.699255152,0.627870636,0.90057553,0.660110758,0.687196002,0.692111403,0.545266952,0.623570776,0.712053353,0.598422437,0.680949436,0.581973176,0.690063938,0.673804399,0.385214719,0.402859533,0.627357533,0.604601932,0.484738034,0.528932083,0.360567894,0.281201346,0.49915876,0.650623255,0.64399411,0.73081685,0.42580905,0.521180625,0.525830387,0.568312455,0.277488917,0.319994728,0.734245387,0.67548751,0.514760947,0.526588029,0.681760902,0.184027446,0.212963651,0.490351536,0.463563345,0.646153023,0.735690546,0.664880267,0.450168268,0.51363171,0.753152995,0.591169806,0.603146124,0.756494196,0.614108154,0.604013865,0.58947112,0.582901463,0.506603661,0.680701466,0.712946206,0.659737703,0.236570606,0.724253325,0.680063534,0.324667981,0.347090835,0.179441013,0.697300252,0.611405175,0.714161612,0.668522337,0.257010994,0.265347663,0.764067897,0.806724817,0.437349656,0.412867075,0.164642188,0.164120389,0.478297332,0.477431304,0.504421924,0.523643331,0.576703564,0.860722954,0.832304187,0.70642652,0.708280949,0.516434334,0.513163168,0.590635517,0.723730479,0.722544294,0.62124617,0.614969085,0.414803187,0.438782059,0.40659131,0.40838685,0.499855001,0.798633835,0.806913012,0.724582081,0.708479667,0.639504851,0.6163444,0.617648402,0.509661331,0.717486609
13,"'21,14'",0.144861884,-0.081813929,-0.107699672,-0.20199555,-0.292176682,-0.311514748,-0.094516233,-0.070794983,-0.346619201,-0.271114994,-0.067309291,-0.130209316,-0.201387497,-0.40653917,-0.124768786,-0.400038912,-0.40291837,0.00656121,-0.176966469,-0.177237527,-0.098989469,-0.147430353,-0.13900594,-0.103673861,-0.151521333,-0.146916355,-0.254046767,-0.038595378,-0.11632764,-0.204910521,0.099440583,0.077761516,-0.188704916,-0.177345047,-0.079620342,-0.666844071,-0.192618206,-0.293561387,-0.344076689,-0.255317392,-0.166304183,-0.230191799,0.022004194,-0.110776241,-0.053972923,-0.176330973,-0.142158336,-0.215508965,-0.314105893,-0.224046477,-0.258126861,-0.105646044,-0.016373624,-0.197998654,-0.22333938,-0.048958443,-0.202892687,-0.209279952,-0.256572604,-0.274107335,-0.361011903,-0.424455199,-0.323654025,-0.179501672,-0.170160001,0.026859056,0.103092369,0.010509587,0.021860445,-0.041267957,0.147147276,0.018795328,-0.100215329,-0.125673723,-0.064531041,-0.346082179,-0.303846369,-0.111241785,-0.167742783,-0.113633629,0.078558842,0.035580385,0.122398166,-0.037227226,-0.207418063,-0.185923848,0.032975502,0.101860566,-0.186933156,-0.110479335,-0.196155474,-0.008327817,-0.251816402,-0.23687784,-0.316795245,-0.017151593,-0.277297679,-0.060859871,-0.093166534,0.106476136,0.026430707,-0.007162004,0.007955472,-0.115315145,-0.036661698,-0.134029929,-0.151750084,-0.15089145,-0.149342248,-0.207926361,-0.208218551,-0.14730272,-0.176400178,-0.320429639,-0.604994755,-0.5271327,-0.429101479,-0.500354456,-0.002645952,-0.062448146,-0.071788305,0.068131039,-0.187015375,-0.170613204,-0.307977389,-0.042776734,-0.130204786,-0.317932973,-0.314707864,-0.193310235,-0.387583992,-0.296626089,-0.337322872,-0.320306501,-0.125720444,-0.145599005,-0.096223131,-0.180227107,0.035751469
14,"'21,19'",-0.37419609,-0.394175655,-0.150456163,-0.20201771,-0.112699426,0.157534159,-0.221250655,-0.197408248,-0.133834377,-0.019662723,-0.146579045,-0.159278271,-0.088069371,-0.290274685,-0.18741796,-0.374682336,-0.386754894,0.020368658,0.061857567,-0.41770089,-0.324344288,-0.3002219,-0.173432984,-0.211479648,-0.045688525,-0.125700492,-0.125994509,0.022476358,-0.116175679,-0.086647425,-0.117801816,-0.239177918,-0.24947619,-0.231762021,-0.210654232,-0.183278992,-0.120001654,-0.10088807,-0.117873359,0.126405275,-0.033060066,-0.344637818,0.012103158,0.065315787,-0.043007864,0.101168362,-0.018083042,-0.027177725,0.014487404,0.058300109,0.22112571,0.070082376,-0.01412565,-0.014388331,0.078992229,-0.115958522,-0.181183516,-0.131039534,-0.224786167,0.050997437,-0.083298642,-0.068353192,-0.036403701,-0.004456384,0.106382332,0.139621214,0.10013704,-0.106705909,-0.027146647,-0.320594782,-0.142860658,-0.137761772,-0.021040252,-0.088195816,0.261540796,0.008041919,0.061818172,0.424105922,0.407913915,-0.280462742,-0.385179084,-0.382001945,-0.244691193,-0.255846894,0.056716925,0.142850371,-0.33380269,-0.276762317,-0.097301026,-0.049174561,0.09447344,-0.221796738,-0.195655218,-0.072576693,-0.217019792,-0.221412741,-0.096466703,-0.114990667,0.04807953,-0.070438551,-0.081591387,-0.205898739,-0.159902151,-0.171114213,-0.280521107,-0.035809672,-0.094753379,-0.024272798,-0.024820523,-0.189872952,-0.190868255,-0.293916263,-0.177564844,0.028204506,-0.495775739,-0.36840073,-0.44471091,-0.481699833,-0.294502813,-0.031524509,-0.232227564,-0.065582383,-0.148306342,-0.190317104,-0.350792411,-0.159525057,-0.202462425,-0.123865446,-0.140472099,-0.090611566,-0.073307121,-0.225976907,-0.066156159,0.052935326,-0.303415426,-0.256991922,0.088350035,-0.049204854,-0.296021946
15,"'21,20'",-0.180953008,-0.059344061,-0.14833212,-0.190794458,-0.319361647,-0.109468156,-0.18380954,-0.204752993,-0.177560547,-0.071811979,-0.240661463,-0.25043808,-0.105092182,-0.167405471,-0.020379621,-0.105865189,-0.015974925,-0.320226033,-0.399627362,0.186444193,0.225882591,0.00625727,0.131807925,-0.144600862,-0.060356512,0.039732995,-0.037747986,-0.083707496,-0.025510524,-0.140518337,-0.211440535,-0.347252201,-0.103989699,0.020171301,-0.26630027,-0.493538408,-0.284671371,-0.067812338,-0.183030483,-0.184653355,-0.347887046,-0.192546921,-0.117307533,-0.076136548,-0.034884156,-0.11467451,-0.211224031,-0.187691782,-0.112838565,0.152534801,0.001681496,-0.174769766,-0.176026911,-0.195229225,-0.230728618,-0.275508803,-0.029872828,-0.009766036,-0.386040866,-0.135351796,-0.317873851,-0.265521367,-0.245489679,-0.292437595,-0.318046363,-0.235994444,-0.114296141,-0.097889667,-0.288971937,-0.075241655,0.041173145,-0.029216423,-0.334504915,-0.292242366,-0.130965966,-0.280363181,-0.378169184,0.040356697,0.081634093,-0.137069494,-0.287744085,-0.267773976,-0.032519937,0.044673439,-0.019148809,-0.189464826,-0.482232487,-0.560427869,-0.355267413,-0.388304276,-0.213799927,0.039484333,-0.250918297,-0.207258533,-0.090600184,0.179147788,-0.042982379,-0.398750826,-0.499062248,-0.159191142,-0.112854396,-0.253494617,-0.266193631,-0.354194515,-0.420427508,-0.179703518,-0.103649801,-0.280219554,-0.279227429,-0.266378009,-0.265259387,-0.035263053,-0.180579683,-0.00517367,-0.553212382,-0.581925654,-0.166504164,-0.116029013,0.067195435,-0.006779595,-0.034029073,0.174133623,0.052622546,-0.132319324,-0.141841168,-0.030337679,-0.027356831,0.068337996,-0.000286167,-0.060574984,-0.14702091,-0.163550192,-0.164650162,0.159951115,0.169074721,0.164273199,-0.218521245,-0.233952059,0.013991911
16,"'22,20'",0.136587494,0.097544054,-0.202382923,-0.091982865,-0.211101055,0.130684778,0.044739076,0.175345948,0.116918913,-0.053442449,0.433122672,0.260775401,-0.091766892,0.34215184,0.05617077,0.430266929,0.366978136,0.176178397,0.173998199,0.014647217,0.031335579,0.050717782,-0.193368298,0.306594338,0.083784164,0.498693399,0.436610266,-0.283050328,-0.087130568,0.004039711,0.213637888,0.276515817,0.049660793,0.016959831,-0.214715835,0.242980401,-0.096465286,0.074667696,-0.002874923,-0.379020563,0.100007248,0.103406902,-0.039006521,0.181021384,-0.008125005,-0.168881939,0.016141833,0.015102309,0.010422072,-0.16128956,-0.056915197,-0.418490152,-0.358819437,-0.512521873,-0.606439567,0.005704566,0.028593144,-0.068303752,0.04325076,-0.398982304,0.193413744,0.140153555,0.211664831,-0.05020286,0.003952495,-0.105000187,-0.324195796,-0.146813181,0.005189839,-0.095187527,0.318327736,0.326949599,-0.096108694,0.037978929,-0.024352087,-0.292484863,-0.245066198,-0.036494981,-0.146568968,0.017825791,0.464739269,0.148042707,-0.004872473,-0.121036344,-0.100071648,-0.020287079,0.133915015,0.1788975,0.30582633,0.250000635,0.019565909,-0.236945064,-0.195420233,-0.198513415,0.218984019,-0.275654956,-0.154988286,0.037560941,0.145414072,0.355655145,0.134015424,-0.170077015,0.034017048,0.295323506,0.120893671,-0.126424861,-0.133636059,0.29973606,0.295418855,-0.063311923,-0.059304954,-0.222827476,0.225310388,-0.142848108,0.192897838,0.086707797,-0.299850573,0.018080032,0.032914274,-0.22315505,0.06168934,0.209848497,0.181452742,0.009203765,-0.310693544,-0.222705039,-0.186601401,0.130053466,0.168542611,-0.225395201,-0.157220103,-0.200168265,-0.066373251,-0.412603341,-0.318886742,-0.041278581,-0.41618294,0.199373613,0.02673926
17,"'23,2'",0.424498263,0.430372223,-0.001214295,0.051626293,0.484817418,0.546136269,0.411262809,0.390000627,0.374572871,0.301806425,0.40814647,0.487900543,0.523275205,0.838543032,0.735156785,0.70748505,0.775518994,0.47211751,0.37205548,0.47553906,0.527565606,0.622369866,0.682536189,0.579297993,0.566334003,0.854606553,0.758077392,0.331036878,0.431970863,0.402277949,0.373568236,0.407275552,0.536577488,0.53290808,0.601405779,0.718326507,0.540686446,0.338909696,0.532398828,0.6427759,0.515712668,0.639203886,0.493604561,0.620084343,0.340822259,0.665135156,0.593191985,0.598025833,0.643541564,0.468160303,0.448657952,0.262775731,0.338719365,0.403856901,0.369441827,0.451413325,0.574451766,0.644568098,0.384463728,0.234501207,0.592436863,0.571763485,0.735073245,0.166852694,0.095064382,0.40353351,0.509689688,0.405362733,0.39183033,0.152541408,0.422744523,0.488439463,0.24306884,0.312742429,0.100895823,0.145823028,0.127164936,0.392998301,0.414022978,0.42705551,0.260184723,0.359656698,0.439536732,0.361611539,0.439166035,0.381316114,0.512718462,0.563459439,0.505972984,0.157564483,0.562499245,0.362624477,0.36483291,0.375407288,0.703340752,0.391659097,0.689077209,-0.105332749,0.017167986,0.461962573,0.509933694,0.291757245,0.256743747,0.356352775,0.33804745,0.34024132,0.379912787,0.496261988,0.502157911,0.663106688,0.660314455,0.076041333,0.619019844,0.673827346,0.457776962,0.520127956,0.454636331,0.388889301,0.535449414,0.550769862,0.607010446,0.443257619,0.357229438,0.621931711,0.599864909,0.429666255,0.415742108,0.418181959,0.380369798,0.455123481,0.403959896,0.232669946,0.308852699,-0.089586125,0.329523653,0.368163219,0.379138145,0.517006534,0.331642026
18,"'23,6'",-0.101946936,-0.013472434,0.21620787,0.294495005,0.370873838,0.430194495,0.267717325,0.328627836,0.173359875,0.188103279,0.124291908,0.302175817,0.21787048,0.182898802,0.159856681,0.083855285,0.277603821,0.70555683,0.534115715,0.341835634,0.309603056,0.144129115,0.129398281,0.028632739,-0.110436439,0.562044332,0.265444281,0.532270066,0.12587573,0.041847722,0.308116957,0.249395047,0.355212423,0.392687706,0.575421817,0.717928881,0.334784445,0.370431866,0.412592594,0.326396775,0.410149856,0.657790457,0.656533083,0.209182354,0.177944954,0.362440003,0.419632406,0.046812088,0.1780165,0.387052614,0.007816405,-0.168551477,-0.234050418,0.006447586,-0.025979656,0.232641609,0.381393069,0.388692011,0.425477441,0.028935228,0.177286435,0.099208193,0.23266244,0.350223075,0.257068735,0.189100329,-0.076982498,0.355377416,0.330775464,-0.148172023,-0.087765259,-0.163201216,0.318717697,0.352240869,0.144643182,0.571658438,0.492990745,0.027209494,-0.119128614,0.154934542,0.138420427,0.047937842,0.137279902,0.247693791,0.188104354,0.15671855,0.338437328,0.334696214,-0.028986606,0.039379633,0.221436073,0.046334422,0.283190201,0.293386685,0.485005409,-0.067377764,0.349627604,0.288663495,0.123416711,0.141707009,0.217316689,0.225061525,0.186029743,0.588082533,0.538846158,0.359325543,0.382225453,0.466084043,0.465823045,0.111799291,0.116897046,0.002602256,0.037994532,0.329125466,0.252569794,0.401366619,-0.006859608,0.082333036,-0.140249117,0.010306795,-0.128274184,0.13425078,-0.028236157,-0.191157927,0.221333202,-0.161474206,-0.004360446,0.159240327,0.048895729,0.082033332,0.202906774,0.218058289,-0.195964275,0.060549406,0.269552075,0.347477671,0.351045988,0.324445707,0.353241282
19,"'23,12'",0.364331955,0.045984786,0.065827294,-0.003991675,0.133968984,0.51753337,0.597475993,0.579386483,0.346426329,0.344113409,0.080526741,0.194364567,0.027520547,0.235876949,0.148983981,-0.122591567,0.198916301,0.271299882,0.07036865,0.280374194,0.330125967,0.015982077,-0.004259479,0.237504685,0.287225787,0.546110005,0.37182628,0.287855198,0.357295989,0.277354708,0.208263957,0.082027088,0.059948054,0.097569175,0.693151948,0.528674153,0.193221391,0.179094278,0.189366911,0.213115334,0.080878134,0.229184075,0.386885397,0.132122421,0.084953374,0.17753394,-0.004126509,0.187932066,0.132220842,0.075633283,0.078721071,-0.102061789,0.021243931,0.137125653,0.084972452,0.205157239,0.463873721,0.452640619,0.054664207,0.159828573,0.151906733,0.235874035,0.40980353,0.242895201,0.168300116,0.473284154,0.048426036,0.355407161,0.338027471,0.13773439,-0.161647343,-0.211423768,0.213765314,0.220892997,-0.06083741,0.498442222,0.561223993,-0.042229683,-0.139449041,-0.006291472,0.04446238,-0.057742403,-0.027626716,-0.022701684,0.057734482,-0.089993813,-0.22704,-0.127000278,-0.173861239,-0.086278764,-0.12771724,-0.113743526,0.215123566,0.114625232,0.433229146,-0.115009319,0.095888851,-0.001686448,0.006113628,0.237994895,0.090448329,0.172828791,0.232803453,0.362629186,0.399877066,0.296622937,0.280460218,0.640661162,0.63530501,0.29418249,0.292900705,-0.21249625,0.260155687,0.123779385,-0.020542409,0.189618351,-0.168561026,-0.107221856,-0.112447999,0.015546895,0.12225152,0.403262486,0.151047135,0.18714433,0.203038033,0.259074261,0.20243466,0.011521758,0.000910515,0.076074912,0.076931096,-0.140342302,-0.201925599,-0.249784191,0.107495864,0.316405099,0.130703633,0.367878637,0.232014376
20,"'24,6'",-0.123680103,-0.147314375,0.176265571,0.116188598,-0.132964432,0.028649916,0.115455967,0.116656125,0.135626897,0.28212317,-0.053091239,-0.188409198,-0.128083803,0.028196334,0.202298674,0.030422345,0.075738945,-0.047531291,-0.277603833,0.015648728,-0.188781547,-0.165173469,-0.003926615,0.171241643,0.064920377,0.381904718,0.113819921,0.211404861,0.105800135,-0.047953807,0.382609931,0.150978981,0.374631247,0.308796619,0.216293148,0.04028192,-0.239422278,-0.099765731,-0.059445916,-0.312507196,0.1504773,0.033813418,0.389263888,-0.012516917,-0.044967183,0.083559445,0.02878935,-0.213769005,-0.063784749,0.456917731,0.437798183,0.266274009,0.29048265,-0.102787701,-0.198947164,0.094692751,-0.291575923,-0.134677475,0.100936839,-0.004638857,0.040701792,-0.017091635,0.090454083,0.173559593,0.095651348,0.138922908,0.162509404,0.287329108,0.242376158,0.219188023,-0.103782644,-0.159576972,-0.266716319,-0.20689813,0.008172111,0.042771719,0.004807452,0.270136765,0.163023843,0.267303538,0.051922828,-0.020627858,-0.006155118,0.055652705,0.212946395,0.076615802,-0.10546544,0.056059274,-0.123873347,0.022083179,-0.195302847,0.183544367,0.178628945,0.24168002,-0.101769625,-0.272679284,-0.072169739,-0.262074931,-0.087095405,0.033846187,-0.026622193,-0.364565996,0.147658003,-0.156921655,0.059860638,0.140128822,0.029617657,-0.061913949,-0.066772053,-0.322525943,-0.324626088,-0.122112877,-0.309935032,0.398929736,-0.001054351,0.133121039,-0.227451578,-0.223166231,0.022885847,-0.154839732,-0.173643378,-0.051457439,0.066101886,0.030355966,0.178652772,-0.344982267,-0.301088588,-0.378716011,-0.245269828,-0.138260214,0.102504162,0.211236409,-0.112087911,-0.127990837,-0.468955584,-0.30312396,-0.246003705,-0.230529623,0.116561693
21,"'24,14'",-0.072475466,-0.029472286,-0.140026187,-0.121164319,-0.216245588,0.341171569,-0.100844597,-0.130502879,0.07891886,0.104574072,0.040753533,0.031359646,0.149190028,0.061299348,0.12057019,-0.065668553,0.030438994,0.017742778,0.065820964,0.038609236,-0.066989164,0.046713353,0.030742172,-0.04018338,-0.166308949,-0.296051705,-0.049866653,0.100916344,0.240792116,0.004045282,0.011776162,0.119149677,0.103363584,-0.123461531,-0.101531395,-0.291096817,0.112323154,0.036455948,0.153067155,-0.21567187,0.102017125,0.119572507,0.016172301,0.131318679,0.142299974,0.038462264,0.153495053,0.004804534,0.167564244,0.209684299,0.230910958,0.035615594,-0.106808221,0.118984722,0.05664772,-0.104853281,-0.24456241,-0.141168323,0.099238539,0.224017576,0.427405477,0.454164819,0.185246138,0.133895296,0.142061693,-0.130750931,0.064901462,0.207493231,0.170727817,0.07252501,-0.05438312,0.176705728,0.1202009,0.100931935,0.039035065,-0.01241136,-0.027065243,0.003453759,-0.158764789,-0.022922343,-0.069885172,-0.087191835,0.052350641,0.022910875,-0.004319331,-0.023118785,0.324333063,0.08496845,-0.073668726,0.057414926,0.023084122,0.072838255,0.171782204,0.276593154,-0.20999738,0.015437951,0.1671118,0.32891156,0.032237324,-0.132610177,0.053197771,-0.129740245,0.084611136,0.127275396,0.005385931,-0.124344407,0.230081297,-0.190072994,-0.181945102,0.22579783,0.217714455,0.043035664,0.380438193,0.223366802,0.181895098,-0.042898296,-0.369471234,-0.389571057,-0.089824192,0.021786278,0.085415089,0.03478535,-0.141462579,0.107035301,-0.095725743,0.113118469,0.059620594,-0.034244279,-0.063169925,0.101386621,0.061114,-0.054234372,-0.371815161,0.151474257,-0.367831865,-0.161734377,-0.564671644,-0.220840653,-0.000901761
22,"'25,19'",0.227274889,0.165135016,0.245466723,0.148809733,0.121823707,-0.205461161,0.371381387,0.445908105,0.119335659,0.252449014,0.278870704,0.299631984,0.018224051,0.119126225,0.030562641,0.324294723,0.356030517,0.231109224,0.265027001,0.283397174,0.296478236,0.182853419,0.214097285,-0.070260874,-0.069284121,-0.349062876,0.029075585,-0.124862464,0.256607143,0.250336971,0.111253218,0.126882939,0.082688044,0.085227459,0.177647211,0.005316437,0.362366934,0.153982039,0.142088396,0.149639617,0.281226242,0.188478305,-0.099425096,-0.082069129,0.09088961,-0.014196779,0.045260336,0.051871251,-0.135412789,-0.167228412,-0.169408099,-0.056203823,-0.12204826,0.017681765,0.043302483,-0.007892108,-0.225514144,-0.140904586,-0.129573946,0.049806441,0.11252767,0.097710977,0.041863126,0.229630037,0.1572182,0.126425225,-0.155316862,-0.024415015,-0.101562276,0.130659432,-0.084322997,-0.089532201,-0.166450695,-0.127575041,0.057164982,0.352007462,0.432659668,0.051625558,0.076903199,0.024438302,0.27901983,0.457697809,-0.063942126,-0.145396061,0.11906652,0.165932411,-0.172176422,-0.138214375,0.010216289,0.172644965,-0.06233109,0.196795156,0.0278475,-0.071434885,0.257239702,-0.276959432,-0.152962146,0.10106078,0.182562493,0.082046974,0.050405258,0.06910767,0.055598508,-0.023258602,-0.059402084,0.146918939,0.176187209,-0.124304639,-0.12489559,0.108498425,0.108717712,0.068509599,0.19565877,0.050852932,0.208861188,0.177119611,0.144548623,0.11047197,0.07556273,-0.019324885,0.183470478,-0.068670823,-0.040556133,-0.120194587,-0.211151621,0.024149327,0.024771007,0.069877666,0.103803892,0.007532549,0.211577423,0.167581912,-0.029675246,0.265889774,0.031754362,0.157246687,-0.159589087,0.148783456,0.200671176
23,"'25,21'",-0.279849306,-0.264518041,-0.214114676,-0.233007013,-0.230640303,-0.274176482,-0.31451199,-0.313375501,-0.093992422,-0.093652036,-0.508879046,-0.343931705,0.237552269,-0.257162229,-0.311954006,-0.152392237,-0.289998623,0.108426555,0.128869185,-0.458925489,-0.456095039,-0.352973837,-0.380520967,-0.236276459,-0.153116448,-0.31847758,-0.402921997,-0.198956756,-0.498810382,-0.492660826,-0.065835685,0.118998046,-0.263419781,-0.278144982,0.12540436,0.327336896,0.151093321,-0.131095676,-0.194174191,-0.077786847,-0.277307712,-0.085739142,-0.290030312,-0.26918308,-0.295007879,-0.170010955,-0.196245779,-0.227137458,-0.252971019,-0.383624164,-0.456669029,-0.089272755,-0.068720942,-0.105416456,-0.111847644,-0.253001076,-0.201982003,-0.382769608,-0.097396995,0.149087561,-0.012223936,-0.115160768,-0.374021726,-0.098126036,-0.087390751,-0.157779618,-0.066935843,-0.402315389,-0.207609429,-0.159106575,0.204333931,0.05882047,0.246695346,0.211909968,-0.25663816,-0.066377895,-0.091165866,-0.051525534,-0.034472135,-0.044829176,-0.298443644,-0.386331608,0.408590293,0.114156266,-0.024654373,-0.045960486,0.444406186,0.416631412,-0.346783655,-0.37662259,-0.197080946,-0.261553057,-0.355169273,-0.364086672,-0.418143756,0.016708793,-0.216198031,-0.132562485,-0.048948821,-0.272640926,-0.347321909,-0.080484692,-0.06253188,-0.394071079,-0.320340773,-0.131404632,-0.167915634,0.146992084,0.146572413,0.126754422,0.126999156,0.07975229,-0.371314322,-0.411255891,-0.106786966,-0.094640958,-0.212018484,-0.213131793,-0.416762442,-0.267943847,-0.394608531,-0.105889422,-0.101729729,-0.010601872,-0.106468642,-0.443779274,-0.43321242,-0.268696858,-0.249975448,-0.057203694,-0.078667201,-0.256334773,-0.170832445,-0.233384374,-0.42344533,-0.420631811,-0.254268027,-0.206741279,-0.104130183
